master_protein	step	RBP_glyco	NC	CL	CL_NC_Ratio
Q14008	1	"Novel RBP, Non-Glycoprotein"	22.39969047	22.89278174	0.384452774
Q14011	4	"GO:RBP, Non-Glycoprotein"	NA	20.28011216	NA
Q14103	1	"GO:RBP, Non-Glycoprotein"	23.95410991	25.03974818	1.124210438
Q14103	2	"GO:RBP, Non-Glycoprotein"	21.51011096	25.71473617	4.774944444
Q14103	3	"GO:RBP, Non-Glycoprotein"	21.45513053	23.63154446	5.831348556
Q14103	4	"GO:RBP, Non-Glycoprotein"	19.30828707	23.18322051	5.413309662
Q14108	1	"Novel RBP, Glycoprotein"	24.05234893	24.48025306	0.253859658
Q14108	2	"Novel RBP, Glycoprotein"	24.12451932	23.41214725	-0.210316532
Q14108	3	"Novel RBP, Glycoprotein"	23.9513737	23.86085763	-0.038995916
Q14108	4	"Novel RBP, Glycoprotein"	23.59180397	23.39049674	-0.111922443
Q14118	1	"Novel RBP, Glycoprotein"	23.80948691	23.58406711	-0.235154629
Q14118	2	"Novel RBP, Glycoprotein"	24.56694826	24.63815295	-0.174650535
Q14118	3	"Novel RBP, Glycoprotein"	24.80655882	24.66996669	-0.234358205
Q14118	4	"Novel RBP, Glycoprotein"	23.69010708	23.58800504	-0.032940336
Q14126	1	"Novel RBP, Glycoprotein"	22.34793793	23.06303275	0.671825231
Q14126	2	"Novel RBP, Glycoprotein"	20.85843571	22.27515561	3.010855269
Q14137	1	"GO:RBP, Non-Glycoprotein"	23.64406827	24.43530677	0.839506948
Q14137	2	"GO:RBP, Non-Glycoprotein"	21.06753037	22.49277617	2.072847804
Q14137	3	"GO:RBP, Non-Glycoprotein"	21.65490869	21.98872921	2.926850003
Q14137	4	"GO:RBP, Non-Glycoprotein"	19.58203598	20.62511562	3.510872401
Q14151	1	"GO:RBP, Non-Glycoprotein"	21.56331123	22.38962472	0.826313496
Q14151	2	"GO:RBP, Non-Glycoprotein"	17.36238907	22.39610306	6.543708816
Q14151	4	"GO:RBP, Non-Glycoprotein"	17.37687151	19.95447335	3.611974023
Q14152	1	"GO:RBP, Non-Glycoprotein"	23.85866694	24.25525305	0.456739578
Q14152	2	"GO:RBP, Non-Glycoprotein"	21.67824553	23.94967269	2.939086082
Q14152	3	"GO:RBP, Non-Glycoprotein"	21.45184725	22.69494642	4.994021939
Q14152	4	"GO:RBP, Non-Glycoprotein"	19.19508901	23.22962334	5.364054672
Q14157	1	"GO:RBP, Non-Glycoprotein"	22.8375289	23.40022831	0.72891263
Q14157	2	"GO:RBP, Non-Glycoprotein"	19.59472717	21.69885022	3.845779109
Q14157	3	"GO:RBP, Non-Glycoprotein"	NA	22.46802286	NA
Q14157	4	"GO:RBP, Non-Glycoprotein"	NA	21.01437068	NA
Q14160	1	"Novel RBP, Non-Glycoprotein"	22.93895612	24.53702218	0.539212404
Q14160	3	"Novel RBP, Non-Glycoprotein"	20.35499253	21.82358239	2.740159532
Q14165	1	"Novel RBP, Glycoprotein"	22.36096177	22.59845928	0.237497504
Q14195	1	"Novel RBP, Non-Glycoprotein"	24.0451172	23.97116893	0.066667139
Q14203	1	"Novel RBP, Non-Glycoprotein"	23.00762155	23.50999152	0.658171272
Q14204	1	"GO:RBP, Non-Glycoprotein"	22.56928021	23.06634799	0.526599991
Q14204	2	"GO:RBP, Non-Glycoprotein"	21.28223714	22.01264942	0.632778483
Q14204	3	"GO:RBP, Non-Glycoprotein"	22.67052742	22.94456609	0.251696706
Q14247	1	"Novel RBP, Non-Glycoprotein"	22.41138369	22.54175839	0.182742079
Q14258	1	"GO:RBP, Non-Glycoprotein"	23.88131659	23.69502248	0.508597498
Q14315	1	"Novel RBP, Non-Glycoprotein"	25.53306336	25.58290928	0.213946086
Q14315	2	"Novel RBP, Non-Glycoprotein"	23.56343918	24.07945973	0.712655081
Q14315	3	"Novel RBP, Non-Glycoprotein"	23.99665921	25.08247437	0.923338324
Q14315	4	"Novel RBP, Non-Glycoprotein"	21.36082934	22.64572524	1.595745705
Q14444	1	"GO:RBP, Non-Glycoprotein"	24.3861534	24.68172251	0.80453963
Q14444	2	"GO:RBP, Non-Glycoprotein"	20.73627157	23.88311031	3.616571327
Q14444	3	"GO:RBP, Non-Glycoprotein"	21.62354932	22.66469737	2.288958515
Q14444	4	"GO:RBP, Non-Glycoprotein"	19.66257798	22.97674357	6.317967813
Q14498	1	"GO:RBP, Non-Glycoprotein"	25.26403238	25.71098357	0.031101489
Q14498	2	"GO:RBP, Non-Glycoprotein"	24.85248439	25.82209115	0.848540171
Q14498	3	"GO:RBP, Non-Glycoprotein"	22.79242601	24.64168459	2.06376637
Q14498	4	"GO:RBP, Non-Glycoprotein"	20.43556101	22.91697839	3.83761792
Q14566	1	"Novel RBP, Non-Glycoprotein"	23.51843393	23.49067963	0.13146194
Q14669	1	"Novel RBP, Non-Glycoprotein"	21.41005067	22.01521455	0.663050267
Q14669	2	"Novel RBP, Non-Glycoprotein"	20.25590713	21.63207597	2.036085983
Q14671	2	"GO:RBP, Non-Glycoprotein"	NA	21.67767041	NA
Q14671	3	"GO:RBP, Non-Glycoprotein"	20.40580414	22.47984113	4.604658054
Q14676	1	"Novel RBP, Non-Glycoprotein"	21.97874963	22.19392962	0.606004606
Q14683	1	"GO:RBP, Non-Glycoprotein"	22.94290471	23.77606789	0.732603969
Q14684	1	"GO:RBP, Non-Glycoprotein"	22.22078351	23.60284902	1.382065517
Q14684	2	"GO:RBP, Non-Glycoprotein"	18.47911711	20.72690594	5.474819274
Q14684	3	"GO:RBP, Non-Glycoprotein"	NA	21.21159094	NA
Q14690	1	"GO:RBP, Non-Glycoprotein"	22.73750983	22.92717204	0.760896521
Q14690	2	"GO:RBP, Non-Glycoprotein"	19.8831594	22.75612815	3.921468492
Q14690	3	"GO:RBP, Non-Glycoprotein"	21.28205516	22.44847373	5.039718411
Q14690	4	"GO:RBP, Non-Glycoprotein"	17.90018428	22.13919311	6.721341363
Q14692	1	"GO:RBP, Non-Glycoprotein"	22.5646476	23.21245858	0.806069444
Q14692	2	"GO:RBP, Non-Glycoprotein"	20.173371	23.28680917	4.032196284
Q14692	3	"GO:RBP, Non-Glycoprotein"	20.57403911	22.19085762	5.266102221
Q14692	4	"GO:RBP, Non-Glycoprotein"	18.4093174	22.68599835	4.426301633
Q14696	1	"Novel RBP, Glycoprotein"	23.25794488	22.451521	-0.806423874
Q14697	1	Known RBGP	23.98026317	23.86487629	-0.03095575
Q14697	2	Known RBGP	21.18311508	22.46840279	1.173814947
Q14697	3	Known RBGP	20.99596445	22.08899254	1.305138849
Q14697	4	Known RBGP	19.63571291	21.3251228	1.895125555
Q14764	1	"Novel RBP, Non-Glycoprotein"	23.20853179	23.08729048	0.085011249
Q14789	3	"GO:RBP, Non-Glycoprotein"	20.83721122	21.86639009	1.721288878
Q14839	1	"Novel RBP, Non-Glycoprotein"	23.38401634	22.98458695	0.397157681
Q14839	3	"Novel RBP, Non-Glycoprotein"	20.37623564	21.90392764	1.007928368
Q14847	1	"Novel RBP, Non-Glycoprotein"	25.63482302	25.65744837	0.016857614
Q14847	2	"Novel RBP, Non-Glycoprotein"	23.30094409	24.44374786	1.135263926
Q14847	3	"Novel RBP, Non-Glycoprotein"	20.89712264	23.40596982	5.27224659
Q14966	1	"GO:RBP, Non-Glycoprotein"	21.48706321	23.00049355	2.122911428
Q14966	2	"GO:RBP, Non-Glycoprotein"	19.74438131	21.61933347	2.692819137
Q14966	3	"GO:RBP, Non-Glycoprotein"	20.01962909	22.46614384	4.012437812
Q14966	4	"GO:RBP, Non-Glycoprotein"	18.96719248	20.43668605	4.808359934
Q14974	1	"GO:RBP, Non-Glycoprotein"	24.92522616	24.68157786	0.224174731
Q14974	2	"GO:RBP, Non-Glycoprotein"	23.77180288	24.36583932	0.494844762
Q14974	3	"GO:RBP, Non-Glycoprotein"	23.17061122	24.53165445	1.546355453
Q14978	1	"GO:RBP, Non-Glycoprotein"	23.74713253	23.96377602	0.098673951
Q14978	2	"GO:RBP, Non-Glycoprotein"	25.34458816	25.47010888	0.093066192
Q14978	3	"GO:RBP, Non-Glycoprotein"	25.60639598	25.7088348	0.049635872
Q14978	4	"GO:RBP, Non-Glycoprotein"	24.65062532	24.92396018	0.189541529
Q14980	1	"Novel RBP, Glycoprotein"	22.46733627	22.94422645	0.583311868
Q14980	2	"Novel RBP, Glycoprotein"	20.86023912	21.86357449	1.834099697
Q14980	3	"Novel RBP, Glycoprotein"	20.25443272	22.39839509	2.965099881
Q14980	4	"Novel RBP, Glycoprotein"	18.80099627	20.31447096	3.715939967
Q15003	1	"Novel RBP, Non-Glycoprotein"	22.08634712	22.27052781	-0.082810892
Q15007	1	"Novel RBP, Non-Glycoprotein"	21.38597562	21.27428656	0.674538298
Q15008	1	"Novel RBP, Non-Glycoprotein"	24.89496384	24.20371202	0.06434786
Q15019	1	"Novel RBP, Non-Glycoprotein"	24.09556698	24.38012021	0.222238602
Q15020	1	"GO:RBP, Non-Glycoprotein"	23.37983104	24.40928728	1.104534429
Q15020	2	"GO:RBP, Non-Glycoprotein"	NA	20.90202872	NA
Q15020	3	"GO:RBP, Non-Glycoprotein"	19.01889562	22.37331574	5.149165567
Q15021	1	"Novel RBP, Non-Glycoprotein"	22.76582898	22.89608513	0.130256152
Q15021	3	"Novel RBP, Non-Glycoprotein"	NA	21.08883367	NA
Q15029	1	"GO:RBP, Non-Glycoprotein"	23.7526013	24.21217672	0.373589048
Q15043	1	"Novel RBP, Glycoprotein"	25.34913594	25.15465923	-0.194476711
Q15043	2	"Novel RBP, Glycoprotein"	24.83414372	24.12435282	-0.632314912
Q15043	3	"Novel RBP, Glycoprotein"	24.84453007	24.21853584	-0.625994229
Q15043	4	"Novel RBP, Glycoprotein"	21.87078642	21.98955813	0.166609936
Q15046	1	"GO:RBP, Non-Glycoprotein"	22.62467475	23.15776264	0.520360503
Q15046	2	"GO:RBP, Non-Glycoprotein"	21.75199661	23.45117804	1.699181429
Q15046	3	"GO:RBP, Non-Glycoprotein"	19.92737868	22.89870204	4.397880658
Q15050	2	"GO:RBP, Non-Glycoprotein"	22.57385358	23.49085468	2.390523626
Q15056	1	"GO:RBP, Non-Glycoprotein"	24.90898283	25.20781429	0.689340799
Q15056	2	"GO:RBP, Non-Glycoprotein"	22.87048152	25.59169285	3.823820529
Q15056	3	"GO:RBP, Non-Glycoprotein"	NA	25.36539369	NA
Q15056	4	"GO:RBP, Non-Glycoprotein"	NA	23.44738329	NA
Q15059	1	"Novel RBP, Non-Glycoprotein"	23.10168152	23.48678501	-0.371615066
Q15061	1	"GO:RBP, Non-Glycoprotein"	25.38546523	25.57757665	-0.397007775
Q15061	2	"GO:RBP, Non-Glycoprotein"	25.44344233	25.49378331	-0.010864199
Q15061	3	"GO:RBP, Non-Glycoprotein"	24.30642332	24.37667122	0.064622642
Q15061	4	"GO:RBP, Non-Glycoprotein"	21.1701953	22.15535438	0.879697462
Q15075	1	"Novel RBP, Non-Glycoprotein"	22.14868118	22.23710177	0.493795162
Q15084	1	"Novel RBP, Non-Glycoprotein"	25.69277197	26.34091296	0.561444041
Q15084	2	"Novel RBP, Non-Glycoprotein"	22.24233456	23.37065108	1.154327757
Q15084	3	"Novel RBP, Non-Glycoprotein"	21.84304324	23.01907196	1.858312703
Q15102	1	"Novel RBP, Non-Glycoprotein"	23.46118843	23.89770362	0.732979263
Q15149	1	"GO:RBP, Non-Glycoprotein"	24.87748652	25.05310305	0.303903592
Q15149	2	"GO:RBP, Non-Glycoprotein"	23.61817624	24.48417849	0.86093011
Q15149	3	"GO:RBP, Non-Glycoprotein"	24.48800277	25.68480087	1.093635235
Q15149	4	"GO:RBP, Non-Glycoprotein"	21.77881318	23.40647849	1.848066355
Q15154	1	"Novel RBP, Non-Glycoprotein"	21.30587279	23.10065913	2.888413838
Q15154	2	"Novel RBP, Non-Glycoprotein"	20.59566717	21.99907917	3.491209578
Q15154	3	"Novel RBP, Non-Glycoprotein"	20.8530049	22.02265317	3.251691103
Q15154	4	"Novel RBP, Non-Glycoprotein"	17.77507009	20.81106984	6.291540761
Q15165	1	"Novel RBP, Glycoprotein"	22.52869818	22.84811164	0.319413467
Q15181	1	"Novel RBP, Non-Glycoprotein"	22.62457915	23.82096637	0.53237782
Q15185	1	"Novel RBP, Non-Glycoprotein"	22.93731181	23.2040398	0.093597376
Q15223	2	"Novel RBP, Glycoprotein"	23.41247165	23.26771097	-0.085010881
Q15223	3	"Novel RBP, Glycoprotein"	24.26779506	23.45947056	-0.125067782
Q15233	1	"GO:RBP, Non-Glycoprotein"	24.89995299	26.31509901	1.378972568
Q15233	2	"GO:RBP, Non-Glycoprotein"	21.84021248	25.65851017	4.63991807
Q15233	3	"GO:RBP, Non-Glycoprotein"	20.02196221	25.66067894	7.293764297
Q15233	4	"GO:RBP, Non-Glycoprotein"	19.82884097	23.78747078	5.231860211
Q15269	1	"GO:RBP, Non-Glycoprotein"	22.35745876	23.40899292	1.415041438
Q15269	2	"GO:RBP, Non-Glycoprotein"	20.04118198	22.74799642	5.285275413
Q15269	3	"GO:RBP, Non-Glycoprotein"	19.51190704	21.90565492	2.341478666
Q15269	4	"GO:RBP, Non-Glycoprotein"	17.90653833	21.81375058	5.832385159
Q15287	1	"GO:RBP, Non-Glycoprotein"	23.96110139	23.20981166	-0.185957694
Q15287	2	"GO:RBP, Non-Glycoprotein"	24.00655788	23.87670305	-0.14828717
Q15287	3	"GO:RBP, Non-Glycoprotein"	23.63862012	24.10453127	0.272349523
Q15287	4	"GO:RBP, Non-Glycoprotein"	22.32341335	22.21313128	0.261893664
Q15293	1	"Novel RBP, Glycoprotein"	24.08072396	24.5822564	0.120720313
Q15365	1	"GO:RBP, Non-Glycoprotein"	24.63340993	25.94178569	1.084669689
Q15365	2	"GO:RBP, Non-Glycoprotein"	23.39180088	26.69158668	3.732699382
Q15365	3	"GO:RBP, Non-Glycoprotein"	21.66435474	24.96890281	6.261625211
Q15365	4	"GO:RBP, Non-Glycoprotein"	20.44679185	23.45498613	4.987531554
Q15366	1	"GO:RBP, Non-Glycoprotein"	24.66771357	25.14785145	0.840671759
Q15366	2	"GO:RBP, Non-Glycoprotein"	22.02923324	23.63822079	5.663709464
Q15366	3	"GO:RBP, Non-Glycoprotein"	NA	24.02051436	NA
Q15366	4	"GO:RBP, Non-Glycoprotein"	19.46921253	22.14021348	7.229216182
Q15393	1	"GO:RBP, Non-Glycoprotein"	22.77152011	22.71857935	0.069826358
Q15393	2	"GO:RBP, Non-Glycoprotein"	21.04517241	21.09946198	0.205715585
Q15393	3	"GO:RBP, Non-Glycoprotein"	22.77481871	23.57622712	0.801408407
Q15417	1	"Novel RBP, Non-Glycoprotein"	23.00804776	23.23124055	0.446701325
Q15424	1	"GO:RBP, Non-Glycoprotein"	23.87608169	24.52065497	0.916975479
Q15424	2	"GO:RBP, Non-Glycoprotein"	21.69492592	23.74821786	2.781647735
Q15424	3	"GO:RBP, Non-Glycoprotein"	20.92261615	23.2063519	4.593848861
Q15424	4	"GO:RBP, Non-Glycoprotein"	18.47037318	21.63631768	5.568602644
Q15459	1	"GO:RBP, Non-Glycoprotein"	23.31099962	23.90901732	0.141328752
Q15459	2	"GO:RBP, Non-Glycoprotein"	20.75873985	23.5227519	2.682330511
Q15637	1	"GO:RBP, Non-Glycoprotein"	22.75454009	23.61353542	1.305573299
Q15637	2	"GO:RBP, Non-Glycoprotein"	21.13907201	22.44177178	4.737674428
Q15637	3	"GO:RBP, Non-Glycoprotein"	20.70560535	23.85549088	6.942316699
Q15637	4	"GO:RBP, Non-Glycoprotein"	NA	22.53017305	NA
Q15691	1	"GO:RBP, Non-Glycoprotein"	24.38155751	23.71748536	-0.200649108
Q15717	1	"GO:RBP, Non-Glycoprotein"	23.72799567	25.96888254	2.894318392
Q15717	2	"GO:RBP, Non-Glycoprotein"	20.98381008	23.86247149	5.877810579
Q15717	3	"GO:RBP, Non-Glycoprotein"	20.1226841	24.51526527	2.299461138
Q15717	4	"GO:RBP, Non-Glycoprotein"	19.44295059	22.95658554	4.881688972
Q15758	1	"Novel RBP, Glycoprotein"	23.89395216	23.96304903	-0.133214511
Q15758	2	"Novel RBP, Glycoprotein"	23.80457383	24.26827945	0.179421261
Q15758	3	"Novel RBP, Glycoprotein"	24.48653377	24.49165072	-0.308266424
Q15758	4	"Novel RBP, Glycoprotein"	24.0999122	24.2382817	0.028269516
Q15785	1	"Novel RBP, Non-Glycoprotein"	21.82095637	22.44180019	0.107458188
Q15904	1	"Novel RBP, Glycoprotein"	24.35110509	23.48094054	-0.538748098
Q15904	2	"Novel RBP, Glycoprotein"	24.57631973	24.37174746	-0.21556505
Q15942	1	"GO:RBP, Non-Glycoprotein"	24.07674163	24.23841317	0.366774573
Q15942	2	"GO:RBP, Non-Glycoprotein"	21.58322948	23.36004877	1.891226235
Q15942	3	"GO:RBP, Non-Glycoprotein"	20.64975359	21.313221	3.384675783
Q16181	1	"Novel RBP, Non-Glycoprotein"	23.90973433	24.15023699	0.163768666
Q16222	1	"Novel RBP, Non-Glycoprotein"	22.89736604	22.58231891	-1.588581387
Q16531	1	"Novel RBP, Non-Glycoprotein"	23.78921587	24.31654478	0.312485382
Q16543	1	"Novel RBP, Non-Glycoprotein"	24.48989831	24.37097474	-0.164334397
Q16555	1	"Novel RBP, Non-Glycoprotein"	23.80478399	23.92805649	0.019448915
Q16576	1	"GO:RBP, Non-Glycoprotein"	23.52138642	22.81020234	-0.711184086
Q16629	1	"GO:RBP, Non-Glycoprotein"	24.72987939	25.44203417	0.211993305
Q16629	2	"GO:RBP, Non-Glycoprotein"	26.32112378	26.49336227	0.689806421
Q16629	3	"GO:RBP, Non-Glycoprotein"	25.32163967	25.57743914	1.199893105
Q16629	4	"GO:RBP, Non-Glycoprotein"	22.47381874	25.53054877	3.315369369
Q16630	1	"GO:RBP, Non-Glycoprotein"	24.71485796	24.80084999	0.085992031
Q16643	1	"Novel RBP, Non-Glycoprotein"	24.86894008	25.12550724	0.177534797
Q16643	2	"Novel RBP, Non-Glycoprotein"	22.2842467	22.89283889	0.608592184
Q16658	1	"GO:RBP, Non-Glycoprotein"	26.43843938	26.49412946	0.026287234
Q16658	2	"GO:RBP, Non-Glycoprotein"	23.28541548	23.063974	-0.219157064
Q16666	1	"GO:RBP, Non-Glycoprotein"	23.29922309	22.98420193	-0.315021153
Q16851	1	"Novel RBP, Non-Glycoprotein"	24.13801373	24.52811968	0.192568027
Q16881	1	"Novel RBP, Non-Glycoprotein"	25.57868939	24.61052439	0.3655843
Q16891	1	"GO:RBP, Non-Glycoprotein"	23.25935611	23.49529549	0.122184196
Q1KMD3	2	"GO:RBP, Non-Glycoprotein"	19.06926513	21.47382569	4.436395798
Q1KMD3	4	"GO:RBP, Non-Glycoprotein"	NA	20.4703618	NA
Q29983	3	"Novel RBP, Glycoprotein"	23.70284661	23.97450069	-0.309936823
Q29RF7	1	"Novel RBP, Non-Glycoprotein"	22.65532432	22.99032415	0.171283056
Q32MZ4	1	"GO:RBP, Non-Glycoprotein"	23.5211025	24.09493967	0.301426748
Q4G0J3	1	"GO:RBP, Non-Glycoprotein"	22.62023408	23.6578154	1.174626412
Q4G0J3	2	"GO:RBP, Non-Glycoprotein"	18.23345463	22.42533578	7.338785892
Q4G0J3	3	"GO:RBP, Non-Glycoprotein"	18.84689825	23.17204252	6.663307186
Q4G0J3	4	"GO:RBP, Non-Glycoprotein"	NA	20.07130681	NA
Q53EP0	3	"GO:RBP, Non-Glycoprotein"	19.39267798	22.62356511	3.100583306
Q56VL3	1	"Novel RBP, Non-Glycoprotein"	21.00109286	21.05422273	0.053129871
Q5BKZ1	1	"GO:RBP, Non-Glycoprotein"	22.53092694	23.72347886	1.320481294
Q5BKZ1	2	"GO:RBP, Non-Glycoprotein"	18.80215029	23.1325199	6.238778835
Q5BKZ1	3	"GO:RBP, Non-Glycoprotein"	20.06775996	23.30061771	5.62881286
Q5BKZ1	4	"GO:RBP, Non-Glycoprotein"	NA	22.91488632	NA
Q5JTH9	1	"GO:RBP, Non-Glycoprotein"	22.35210432	23.53696477	1.259356021
Q5JTH9	2	"GO:RBP, Non-Glycoprotein"	21.55707726	25.30372831	4.217172941
Q5JTH9	3	"GO:RBP, Non-Glycoprotein"	21.55914214	24.39994792	4.873944598
Q5JTV8	1	"Novel RBP, Glycoprotein"	22.86970717	23.39806092	0.503716268
Q5QJE6	1	"GO:RBP, Non-Glycoprotein"	22.6290933	23.40126926	0.633460449
Q5R3F8	2	"Novel RBP, Glycoprotein"	22.61054313	23.32836789	0.359865966
Q5R3F8	3	"Novel RBP, Glycoprotein"	22.42564635	22.741113	-0.186166725
Q5R3F8	4	"Novel RBP, Glycoprotein"	22.23503363	22.19528314	-0.404110959
Q5RKV6	1	"GO:RBP, Non-Glycoprotein"	23.29714035	24.42333813	1.126197779
Q5SSJ5	1	"Novel RBP, Non-Glycoprotein"	24.37427066	25.00687315	0.632602494
Q5T200	1	"GO:RBP, Non-Glycoprotein"	23.76351805	23.89044187	-0.001817774
Q5T3I0	1	"GO:RBP, Non-Glycoprotein"	23.14620734	23.90392928	0.593374253
Q5T3I0	2	"GO:RBP, Non-Glycoprotein"	22.05337623	22.96717782	0.904226333
Q5T4S7	1	"Novel RBP, Non-Glycoprotein"	22.83317357	22.02855058	-0.439645797
Q5T4S7	3	"Novel RBP, Non-Glycoprotein"	22.71671851	23.01894699	0.219672867
Q5T6F2	1	"GO:RBP, Non-Glycoprotein"	22.04323065	22.71318147	1.698218164
Q5T6F2	2	"GO:RBP, Non-Glycoprotein"	19.83926053	21.89372649	4.191785898
Q5T6F2	3	"GO:RBP, Non-Glycoprotein"	NA	22.04951907	NA
Q5T6F2	4	"GO:RBP, Non-Glycoprotein"	NA	21.40016037	NA
Q5VTL8	1	"GO:RBP, Non-Glycoprotein"	23.17222979	22.83964686	-0.271841097
Q5VTL8	2	"GO:RBP, Non-Glycoprotein"	24.17860527	23.80001131	-0.107855724
Q5VTL8	3	"GO:RBP, Non-Glycoprotein"	23.2810505	22.87455502	-0.017835622
Q5VTL8	4	"GO:RBP, Non-Glycoprotein"	22.33445637	22.14272749	0.009001339
Q5ZPR3	1	"Novel RBP, Glycoprotein"	24.72695883	24.50498475	0.239223034
Q5ZPR3	2	"Novel RBP, Glycoprotein"	24.61355082	24.68138769	-0.202891006
Q5ZPR3	3	"Novel RBP, Glycoprotein"	26.12822929	25.87688171	-0.284582707
Q5ZPR3	4	"Novel RBP, Glycoprotein"	23.52323863	23.38666137	-0.21520202
Q66PJ3	1	"GO:RBP, Non-Glycoprotein"	26.33357055	25.66684062	-0.264445211
Q66PJ3	2	"GO:RBP, Non-Glycoprotein"	25.15910826	24.6477655	-0.383037697
Q66PJ3	3	"GO:RBP, Non-Glycoprotein"	25.50523358	25.22630631	-0.552275501
Q66PJ3	4	"GO:RBP, Non-Glycoprotein"	23.33192182	22.38008534	-0.764054236
Q6NYC1	1	"GO:RBP, Non-Glycoprotein"	21.94194636	22.3206633	0.363301481
Q6NYC1	2	"GO:RBP, Non-Glycoprotein"	21.96019925	22.50440263	0.47909653
Q6NYC8	1	"Novel RBP, Non-Glycoprotein"	23.99316754	23.66099768	0.292722566
Q6NZI2	1	"GO:RBP, Non-Glycoprotein"	22.73655457	22.74760922	0.236502404
Q6P2E9	3	"Novel RBP, Non-Glycoprotein"	22.76736488	23.39070485	3.029401053
Q6P2Q9	1	"GO:RBP, Non-Glycoprotein"	22.13411026	23.01141403	1.500915467
Q6P2Q9	2	"GO:RBP, Non-Glycoprotein"	20.1056069	23.11550561	4.145383445
Q6P2Q9	3	"GO:RBP, Non-Glycoprotein"	21.66387615	22.18079561	2.547859027
Q6P2Q9	4	"GO:RBP, Non-Glycoprotein"	18.09107812	20.33905084	1.398872174
Q6P5R6	2	"GO:RBP, Non-Glycoprotein"	NA	24.47026877	NA
Q6P5R6	3	"GO:RBP, Non-Glycoprotein"	NA	24.52093793	NA
Q6PD62	1	"Novel RBP, Non-Glycoprotein"	24.82720725	24.69146996	0.149708942
Q6PD62	2	"Novel RBP, Non-Glycoprotein"	24.23787319	24.2296229	-0.094343106
Q6PD62	3	"Novel RBP, Non-Glycoprotein"	23.84592368	23.59113299	-0.017940103
Q6PD62	4	"Novel RBP, Non-Glycoprotein"	23.44164224	23.3668255	-0.031773447
Q6PJG6	1	"Novel RBP, Non-Glycoprotein"	23.68426237	23.09759071	-0.047052478
Q6PJT7	1	"GO:RBP, Non-Glycoprotein"	22.81064423	22.53091546	1.033267608
Q6PJT7	2	"GO:RBP, Non-Glycoprotein"	21.65268387	22.48932209	1.160603144
Q6PJT7	3	"GO:RBP, Non-Glycoprotein"	26.08582227	21.73653735	-3.455888986
Q6PJT7	4	"GO:RBP, Non-Glycoprotein"	NA	20.91103127	NA
Q6PKG0	1	"GO:RBP, Non-Glycoprotein"	23.38994455	24.3006242	1.05642186
Q6PKG0	2	"GO:RBP, Non-Glycoprotein"	21.09536311	21.53415794	2.636123179
Q6PKG0	3	"GO:RBP, Non-Glycoprotein"	NA	22.50617052	NA
Q6PKG0	4	"GO:RBP, Non-Glycoprotein"	18.09609743	21.28930564	4.354258035
Q6PL18	1	"Novel RBP, Non-Glycoprotein"	21.99543379	21.93142016	-0.115890372
Q6UN15	1	"GO:RBP, Non-Glycoprotein"	24.18268541	24.08427182	-0.217324815
Q6UN15	2	"GO:RBP, Non-Glycoprotein"	21.60191795	22.70883098	0.835565541
Q6UVK1	1	"Novel RBP, Glycoprotein"	24.20719156	24.32306547	-0.111099683
Q6UVK1	2	"Novel RBP, Glycoprotein"	24.21287599	24.10784607	-0.011889495
Q6UVK1	3	"Novel RBP, Glycoprotein"	24.7150312	24.66036282	-0.06691411
Q6UVK1	4	"Novel RBP, Glycoprotein"	23.27327699	23.20981828	-0.009318343
Q6UXD5	2	"Novel RBP, Glycoprotein"	22.70004711	22.47292193	-0.655676805
Q6Y7W6	1	"GO:RBP, Non-Glycoprotein"	22.40438951	22.762748	0.515672367
Q6Y7W6	2	"GO:RBP, Non-Glycoprotein"	19.07471319	20.67214488	2.73491411
Q6Y7W6	3	"GO:RBP, Non-Glycoprotein"	NA	21.60949759	NA
Q6Y7W6	4	"GO:RBP, Non-Glycoprotein"	NA	19.13260224	NA
Q6YHK3	2	"Novel RBP, Glycoprotein"	22.60009966	22.9058355	-0.162661736
Q6ZUT1	2	"Novel RBP, Non-Glycoprotein"	23.5964514	23.23216645	-0.296578469
Q6ZUT6	2	"GO:RBP, Non-Glycoprotein"	NA	23.14703759	NA
Q6ZUT6	3	"GO:RBP, Non-Glycoprotein"	NA	22.2375773	NA
Q71RC2	1	"GO:RBP, Non-Glycoprotein"	22.73397783	23.86373079	1.571022593
Q71RC2	2	"GO:RBP, Non-Glycoprotein"	19.31105203	22.68867262	5.298508747
Q71RC2	3	"GO:RBP, Non-Glycoprotein"	NA	22.90380769	NA
Q71RC2	4	"GO:RBP, Non-Glycoprotein"	NA	21.17789651	NA
Q76M96	1	"Novel RBP, Non-Glycoprotein"	22.69483685	20.89022791	-3.16921397
Q76M96	2	"Novel RBP, Non-Glycoprotein"	22.7335509	20.56478621	-3.090271499
Q7KZ85	1	"GO:RBP, Non-Glycoprotein"	22.78601709	23.30485878	0.285862979
Q7KZF4	1	"GO:RBP, Non-Glycoprotein"	22.67388955	23.58636128	0.868488782
Q7KZF4	2	"GO:RBP, Non-Glycoprotein"	20.08493082	23.40841809	3.685972603
Q7KZF4	3	"GO:RBP, Non-Glycoprotein"	22.444627	23.11494899	4.49244997
Q7KZF4	4	"GO:RBP, Non-Glycoprotein"	18.75146655	21.55812032	4.700246595
Q7L014	1	"GO:RBP, Non-Glycoprotein"	24.13486055	24.36128577	-0.073584095
